store_id,date,day_of_week,hour,forecast_customers,is_peak_hour
S041,2026-05-07,Thursday,19,165,1
S041,2026-05-07,Thursday,20,170,1
S041,2026-05-07,Thursday,21,82,0
S041,2026-05-08,Friday,8,49,0
S041,2026-05-08,Friday,9,87,0
S041,2026-05-08,Friday,10,59,0
S041,2026-05-08,Friday,11,63,0
S041,2026-05-08,Friday,12,94,0
S041,2026-05-08,Friday,13,78,0
S041,2026-05-08,Friday,14,83,0
S041,2026-05-08,Friday,15,103,0
S041,2026-05-08,Friday,16,91,0
S041,2026-05-08,Friday,17,154,1
S041,2026-05-08,Friday,18,169,1
S041,2026-05-08,Friday,19,173,1
S041,2026-05-08,Friday,20,162,1
S041,2026-05-08,Friday,21,87,0
S041,2026-05-09,Saturday,8,140,0
S041,2026-05-09,Saturday,9,81,0
S041,2026-05-09,Saturday,10,79,0
S041,2026-05-09,Saturday,11,145,0
S041,2026-05-09,Saturday,12,96,0
S041,2026-05-09,Saturday,13,114,0
S041,2026-05-09,Saturday,14,74,0
S041,2026-05-09,Saturday,15,153,0
S041,2026-05-09,Saturday,16,113,0
S041,2026-05-09,Saturday,17,242,1
S041,2026-05-09,Saturday,18,226,1
S041,2026-05-09,Saturday,19,216,1
S041,2026-05-09,Saturday,20,216,1
S041,2026-05-09,Saturday,21,78,0
S042,2026-05-03,Sunday,8,38,0
S042,2026-05-03,Sunday,9,71,0
S042,2026-05-03,Sunday,10,56,0
S042,2026-05-03,Sunday,11,41,0
S042,2026-05-03,Sunday,12,43,0
S042,2026-05-03,Sunday,13,65,0
S042,2026-05-03,Sunday,14,43,0
S042,2026-05-03,Sunday,15,73,0
S042,2026-05-03,Sunday,16,62,0
S042,2026-05-03,Sunday,17,109,1
S042,2026-05-03,Sunday,18,108,1
S042,2026-05-03,Sunday,19,121,1
S042,2026-05-03,Sunday,20,113,1
S042,2026-05-03,Sunday,21,68,0
S042,2026-05-04,Monday,8,55,0
S042,2026-05-04,Monday,9,48,0
S042,2026-05-04,Monday,10,29,0
S042,2026-05-04,Monday,11,43,0
S042,2026-05-04,Monday,12,45,0
S042,2026-05-04,Monday,13,40,0
S042,2026-05-04,Monday,14,44,0
S042,2026-05-04,Monday,15,28,0
S042,2026-05-04,Monday,16,24,0
S042,2026-05-04,Monday,17,77,1
S042,2026-05-04,Monday,18,82,1
S042,2026-05-04,Monday,19,73,1
S042,2026-05-04,Monday,20,81,1
S042,2026-05-04,Monday,21,49,0
S042,2026-05-05,Tuesday,8,37,0
S042,2026-05-05,Tuesday,9,28,0
S042,2026-05-05,Tuesday,10,25,0
S042,2026-05-05,Tuesday,11,41,0
S042,2026-05-05,Tuesday,12,33,0
S042,2026-05-05,Tuesday,13,35,0
S042,2026-05-05,Tuesday,14,33,0
S042,2026-05-05,Tuesday,15,39,0
S042,2026-05-05,Tuesday,16,32,0
S042,2026-05-05,Tuesday,17,83,1
S042,2026-05-05,Tuesday,18,86,1
S042,2026-05-05,Tuesday,19,73,1
S042,2026-05-05,Tuesday,20,83,1
S042,2026-05-05,Tuesday,21,41,0
S042,2026-05-06,Wednesday,8,44,0
S042,2026-05-06,Wednesday,9,31,0
S042,2026-05-06,Wednesday,10,24,0
S042,2026-05-06,Wednesday,11,56,0
S042,2026-05-06,Wednesday,12,45,0
S042,2026-05-06,Wednesday,13,36,0
S042,2026-05-06,Wednesday,14,31,0
S042,2026-05-06,Wednesday,15,33,0
S042,2026-05-06,Wednesday,16,55,0
S042,2026-05-06,Wednesday,17,76,1
S042,2026-05-06,Wednesday,18,76,1
S042,2026-05-06,Wednesday,19,88,1
S042,2026-05-06,Wednesday,20,79,1
S042,2026-05-06,Wednesday,21,25,0
S042,2026-05-07,Thursday,8,23,0
S042,2026-05-07,Thursday,9,27,0
S042,2026-05-07,Thursday,10,44,0
S042,2026-05-07,Thursday,11,24,0
S042,2026-05-07,Thursday,12,48,0
S042,2026-05-07,Thursday,13,53,0
S042,2026-05-07,Thursday,14,35,0
S042,2026-05-07,Thursday,15,47,0
S042,2026-05-07,Thursday,16,47,0
S042,2026-05-07,Thursday,17,76,1
S042,2026-05-07,Thursday,18,82,1
S042,2026-05-07,Thursday,19,78,1
S042,2026-05-07,Thursday,20,80,1
S042,2026-05-07,Thursday,21,55,0
S042,2026-05-08,Friday,8,45,0
S042,2026-05-08,Friday,9,41,0
S042,2026-05-08,Friday,10,55,0
S042,2026-05-08,Friday,11,24,0
S042,2026-05-08,Friday,12,37,0
S042,2026-05-08,Friday,13,44,0
S042,2026-05-08,Friday,14,36,0
S042,2026-05-08,Friday,15,40,0
S042,2026-05-08,Friday,16,54,0
S042,2026-05-08,Friday,17,82,1
S042,2026-05-08,Friday,18,73,1
S042,2026-05-08,Friday,19,82,1
S042,2026-05-08,Friday,20,84,1
S042,2026-05-08,Friday,21,50,0
S042,2026-05-09,Saturday,8,63,0
S042,2026-05-09,Saturday,9,32,0
S042,2026-05-09,Saturday,10,41,0
S042,2026-05-09,Saturday,11,68,0
S042,2026-05-09,Saturday,12,53,0
S042,2026-05-09,Saturday,13,68,0
S042,2026-05-09,Saturday,14,56,0
S042,2026-05-09,Saturday,15,65,0
S042,2026-05-09,Saturday,16,69,0
S042,2026-05-09,Saturday,17,112,1
S042,2026-05-09,Saturday,18,118,1
S042,2026-05-09,Saturday,19,124,1
S042,2026-05-09,Saturday,20,125,1
S042,2026-05-09,Saturday,21,36,0
S043,2026-05-03,Sunday,8,99,0
S043,2026-05-03,Sunday,9,151,0
S043,2026-05-03,Sunday,10,144,0
S043,2026-05-03,Sunday,11,106,0
S043,2026-05-03,Sunday,12,93,0
S043,2026-05-03,Sunday,13,75,0
S043,2026-05-03,Sunday,14,154,0
S043,2026-05-03,Sunday,15,90,0
S043,2026-05-03,Sunday,16,72,0
S043,2026-05-03,Sunday,17,255,1
S043,2026-05-03,Sunday,18,246,1
S043,2026-05-03,Sunday,19,234,1
S043,2026-05-03,Sunday,20,254,1
S043,2026-05-03,Sunday,21,129,0
S043,2026-05-04,Monday,8,62,0
S043,2026-05-04,Monday,9,62,0
S043,2026-05-04,Monday,10,78,0
S043,2026-05-04,Monday,11,46,0
S043,2026-05-04,Monday,12,98,0
S043,2026-05-04,Monday,13,67,0
S043,2026-05-04,Monday,14,94,0
S043,2026-05-04,Monday,15,92,0
S043,2026-05-04,Monday,16,103,0
S043,2026-05-04,Monday,17,159,1
S043,2026-05-04,Monday,18,153,1
S043,2026-05-04,Monday,19,148,1
S043,2026-05-04,Monday,20,170,1
S043,2026-05-04,Monday,21,72,0
S043,2026-05-05,Tuesday,8,93,0
S043,2026-05-05,Tuesday,9,94,0
S043,2026-05-05,Tuesday,10,63,0
S043,2026-05-05,Tuesday,11,87,0
S043,2026-05-05,Tuesday,12,83,0
S043,2026-05-05,Tuesday,13,101,0
S043,2026-05-05,Tuesday,14,77,0
S043,2026-05-05,Tuesday,15,45,0
S043,2026-05-05,Tuesday,16,83,0
S043,2026-05-05,Tuesday,17,161,1
S043,2026-05-05,Tuesday,18,163,1
S043,2026-05-05,Tuesday,19,163,1
S043,2026-05-05,Tuesday,20,156,1
S043,2026-05-05,Tuesday,21,63,0
S043,2026-05-06,Wednesday,8,62,0
S043,2026-05-06,Wednesday,9,61,0
S043,2026-05-06,Wednesday,10,102,0
S043,2026-05-06,Wednesday,11,85,0
S043,2026-05-06,Wednesday,12,45,0
S043,2026-05-06,Wednesday,13,70,0
S043,2026-05-06,Wednesday,14,87,0
S043,2026-05-06,Wednesday,15,56,0
S043,2026-05-06,Wednesday,16,67,0
S043,2026-05-06,Wednesday,17,177,1
S043,2026-05-06,Wednesday,18,146,1
S043,2026-05-06,Wednesday,19,166,1
S043,2026-05-06,Wednesday,20,159,1
S043,2026-05-06,Wednesday,21,63,0
S043,2026-05-07,Thursday,8,63,0
S043,2026-05-07,Thursday,9,61,0
S043,2026-05-07,Thursday,10,86,0
S043,2026-05-07,Thursday,11,68,0
S043,2026-05-07,Thursday,12,58,0
S043,2026-05-07,Thursday,13,83,0
S043,2026-05-07,Thursday,14,72,0
S043,2026-05-07,Thursday,15,54,0
S043,2026-05-07,Thursday,16,61,0
S043,2026-05-07,Thursday,17,167,1
S043,2026-05-07,Thursday,18,168,1
S043,2026-05-07,Thursday,19,175,1
S043,2026-05-07,Thursday,20,161,1
S043,2026-05-07,Thursday,21,99,0
S043,2026-05-08,Friday,8,48,0
S043,2026-05-08,Friday,9,96,0
S043,2026-05-08,Friday,10,80,0
S043,2026-05-08,Friday,11,86,0
S043,2026-05-08,Friday,12,57,0
S043,2026-05-08,Friday,13,109,0
S043,2026-05-08,Friday,14,83,0
S043,2026-05-08,Friday,15,58,0
S043,2026-05-08,Friday,16,66,0
S043,2026-05-08,Friday,17,169,1
S043,2026-05-08,Friday,18,170,1
S043,2026-05-08,Friday,19,161,1
S043,2026-05-08,Friday,20,163,1
S043,2026-05-08,Friday,21,86,0
S043,2026-05-09,Saturday,8,145,0
S043,2026-05-09,Saturday,9,76,0
S043,2026-05-09,Saturday,10,133,0
S043,2026-05-09,Saturday,11,144,0
S043,2026-05-09,Saturday,12,106,0
S043,2026-05-09,Saturday,13,70,0
S043,2026-05-09,Saturday,14,116,0
S043,2026-05-09,Saturday,15,111,0
S043,2026-05-09,Saturday,16,110,0
S043,2026-05-09,Saturday,17,247,1
S043,2026-05-09,Saturday,18,255,1
S043,2026-05-09,Saturday,19,224,1
S043,2026-05-09,Saturday,20,218,1
S043,2026-05-09,Saturday,21,151,0
S044,2026-05-03,Sunday,8,121,0
S044,2026-05-03,Sunday,9,133,0
S044,2026-05-03,Sunday,10,90,0
S044,2026-05-03,Sunday,11,96,0
S044,2026-05-03,Sunday,12,73,0
S044,2026-05-03,Sunday,13,71,0
S044,2026-05-03,Sunday,14,110,0
S044,2026-05-03,Sunday,15,91,0
S044,2026-05-03,Sunday,16,82,0
S044,2026-05-03,Sunday,17,211,1
S044,2026-05-03,Sunday,18,227,1
S044,2026-05-03,Sunday,19,239,1
S044,2026-05-03,Sunday,20,219,1
S044,2026-05-03,Sunday,21,130,0
S044,2026-05-04,Monday,8,81,0
S044,2026-05-04,Monday,9,79,0
S044,2026-05-04,Monday,10,53,0
S044,2026-05-04,Monday,11,109,0
S044,2026-05-04,Monday,12,66,0
S044,2026-05-04,Monday,13,44,0
S044,2026-05-04,Monday,14,85,0
S044,2026-05-04,Monday,15,109,0
S044,2026-05-04,Monday,16,62,0
S044,2026-05-04,Monday,17,168,1
S044,2026-05-04,Monday,18,152,1
S044,2026-05-04,Monday,19,160,1
S044,2026-05-04,Monday,20,148,1
S044,2026-05-04,Monday,21,94,0
S044,2026-05-05,Tuesday,8,60,0
S044,2026-05-05,Tuesday,9,57,0
S044,2026-05-05,Tuesday,10,89,0
S044,2026-05-05,Tuesday,11,96,0
S044,2026-05-05,Tuesday,12,90,0
S044,2026-05-05,Tuesday,13,68,0
S044,2026-05-05,Tuesday,14,97,0
S044,2026-05-05,Tuesday,15,49,0
S044,2026-05-05,Tuesday,16,73,0
S044,2026-05-05,Tuesday,17,149,1
S044,2026-05-05,Tuesday,18,158,1
S044,2026-05-05,Tuesday,19,156,1
S044,2026-05-05,Tuesday,20,160,1
S044,2026-05-05,Tuesday,21,70,0
S044,2026-05-06,Wednesday,8,76,0
S044,2026-05-06,Wednesday,9,52,0
S044,2026-05-06,Wednesday,10,66,0
S044,2026-05-06,Wednesday,11,101,0
S044,2026-05-06,Wednesday,12,83,0
S044,2026-05-06,Wednesday,13,66,0
S044,2026-05-06,Wednesday,14,65,0
S044,2026-05-06,Wednesday,15,61,0
S044,2026-05-06,Wednesday,16,96,0
S044,2026-05-06,Wednesday,17,157,1
S044,2026-05-06,Wednesday,18,163,1
S044,2026-05-06,Wednesday,19,158,1
S044,2026-05-06,Wednesday,20,156,1
S044,2026-05-06,Wednesday,21,60,0
S044,2026-05-07,Thursday,8,96,0
S044,2026-05-07,Thursday,9,60,0
S044,2026-05-07,Thursday,10,87,0
S044,2026-05-07,Thursday,11,82,0
S044,2026-05-07,Thursday,12,92,0
S044,2026-05-07,Thursday,13,44,0
S044,2026-05-07,Thursday,14,48,0
S044,2026-05-07,Thursday,15,92,0
S044,2026-05-07,Thursday,16,76,0
S044,2026-05-07,Thursday,17,147,1
S044,2026-05-07,Thursday,18,170,1
S044,2026-05-07,Thursday,19,166,1
S044,2026-05-07,Thursday,20,168,1
S044,2026-05-07,Thursday,21,69,0
S044,2026-05-08,Friday,8,90,0
S044,2026-05-08,Friday,9,84,0
S044,2026-05-08,Friday,10,74,0
S044,2026-05-08,Friday,11,110,0
S044,2026-05-08,Friday,12,82,0
S044,2026-05-08,Friday,13,59,0
S044,2026-05-08,Friday,14,90,0
S044,2026-05-08,Friday,15,84,0
S044,2026-05-08,Friday,16,97,0
S044,2026-05-08,Friday,17,162,1
S044,2026-05-08,Friday,18,160,1
S044,2026-05-08,Friday,19,156,1
S044,2026-05-08,Friday,20,158,1
S044,2026-05-08,Friday,21,100,0
S044,2026-05-09,Saturday,8,124,0
S044,2026-05-09,Saturday,9,139,0
S044,2026-05-09,Saturday,10,136,0
S044,2026-05-09,Saturday,11,100,0
S044,2026-05-09,Saturday,12,139,0
S044,2026-05-09,Saturday,13,71,0
S044,2026-05-09,Saturday,14,64,0
S044,2026-05-09,Saturday,15,74,0
S044,2026-05-09,Saturday,16,104,0
S044,2026-05-09,Saturday,17,250,1
S044,2026-05-09,Saturday,18,214,1
S044,2026-05-09,Saturday,19,220,1
S044,2026-05-09,Saturday,20,228,1
S044,2026-05-09,Saturday,21,142,0
S045,2026-05-03,Sunday,8,147,0
S045,2026-05-03,Sunday,9,92,0
S045,2026-05-03,Sunday,10,206,0
S045,2026-05-03,Sunday,11,183,0
S045,2026-05-03,Sunday,12,169,0
S045,2026-05-03,Sunday,13,124,0
S045,2026-05-03,Sunday,14,166,0
S045,2026-05-03,Sunday,15,125,0
S045,2026-05-03,Sunday,16,181,0
S045,2026-05-03,Sunday,17,328,1
S045,2026-05-03,Sunday,18,366,1
S045,2026-05-03,Sunday,19,368,1
S045,2026-05-03,Sunday,20,377,1
S045,2026-05-03,Sunday,21,147,0
S045,2026-05-04,Monday,8,73,0
S045,2026-05-04,Monday,9,131,0
S045,2026-05-04,Monday,10,139,0
S045,2026-05-04,Monday,11,123,0
S045,2026-05-04,Monday,12,128,0
S045,2026-05-04,Monday,13,77,0
S045,2026-05-04,Monday,14,136,0
S045,2026-05-04,Monday,15,108,0
S045,2026-05-04,Monday,16,145,0
S045,2026-05-04,Monday,17,226,1
S045,2026-05-04,Monday,18,253,1
S045,2026-05-04,Monday,19,226,1
S045,2026-05-04,Monday,20,238,1
S045,2026-05-04,Monday,21,120,0
S045,2026-05-05,Tuesday,8,107,0
S045,2026-05-05,Tuesday,9,95,0
S045,2026-05-05,Tuesday,10,123,0
S045,2026-05-05,Tuesday,11,151,0
S045,2026-05-05,Tuesday,12,167,0
S045,2026-05-05,Tuesday,13,75,0
S045,2026-05-05,Tuesday,14,100,0
S045,2026-05-05,Tuesday,15,120,0
S045,2026-05-05,Tuesday,16,144,0
S045,2026-05-05,Tuesday,17,220,1
S045,2026-05-05,Tuesday,18,236,1
S045,2026-05-05,Tuesday,19,243,1
S045,2026-05-05,Tuesday,20,237,1
S045,2026-05-05,Tuesday,21,147,0
S045,2026-05-06,Wednesday,8,145,0
S045,2026-05-06,Wednesday,9,150,0
S045,2026-05-06,Wednesday,10,145,0
S045,2026-05-06,Wednesday,11,129,0
S045,2026-05-06,Wednesday,12,117,0
S045,2026-05-06,Wednesday,13,146,0
S045,2026-05-06,Wednesday,14,110,0
S045,2026-05-06,Wednesday,15,147,0
S045,2026-05-06,Wednesday,16,138,0
S045,2026-05-06,Wednesday,17,242,1
S045,2026-05-06,Wednesday,18,266,1
S045,2026-05-06,Wednesday,19,249,1
S045,2026-05-06,Wednesday,20,244,1
S045,2026-05-06,Wednesday,21,70,0
S045,2026-05-07,Thursday,8,120,0
S045,2026-05-07,Thursday,9,66,0
S045,2026-05-07,Thursday,10,82,0
S045,2026-05-07,Thursday,11,122,0
S045,2026-05-07,Thursday,12,74,0
S045,2026-05-07,Thursday,13,106,0
S045,2026-05-07,Thursday,14,140,0
S045,2026-05-07,Thursday,15,93,0
S045,2026-05-07,Thursday,16,143,0
S045,2026-05-07,Thursday,17,236,1
S045,2026-05-07,Thursday,18,250,1
S045,2026-05-07,Thursday,19,219,1
S045,2026-05-07,Thursday,20,233,1
S045,2026-05-07,Thursday,21,125,0
S045,2026-05-08,Friday,8,106,0
S045,2026-05-08,Friday,9,137,0
S045,2026-05-08,Friday,10,157,0
S045,2026-05-08,Friday,11,170,0
S045,2026-05-08,Friday,12,123,0
S045,2026-05-08,Friday,13,152,0
S045,2026-05-08,Friday,14,115,0
S045,2026-05-08,Friday,15,139,0
S045,2026-05-08,Friday,16,146,0
S045,2026-05-08,Friday,17,237,1
S045,2026-05-08,Friday,18,252,1
S045,2026-05-08,Friday,19,243,1
S045,2026-05-08,Friday,20,227,1
S045,2026-05-08,Friday,21,155,0
S045,2026-05-09,Saturday,8,106,0
S045,2026-05-09,Saturday,9,225,0
S045,2026-05-09,Saturday,10,205,0
S045,2026-05-09,Saturday,11,147,0
S045,2026-05-09,Saturday,12,92,0
S045,2026-05-09,Saturday,13,186,0
S045,2026-05-09,Saturday,14,201,0
S045,2026-05-09,Saturday,15,128,0
S045,2026-05-09,Saturday,16,182,0
S045,2026-05-09,Saturday,17,321,1
S045,2026-05-09,Saturday,18,363,1
S045,2026-05-09,Saturday,19,331,1
S045,2026-05-09,Saturday,20,382,1
S045,2026-05-09,Saturday,21,205,0
S046,2026-05-03,Sunday,8,88,0
S046,2026-05-03,Sunday,9,79,0
S046,2026-05-03,Sunday,10,75,0
S046,2026-05-03,Sunday,11,79,0
S046,2026-05-03,Sunday,12,87,0
S046,2026-05-03,Sunday,13,81,0
S046,2026-05-03,Sunday,14,99,0
S046,2026-05-03,Sunday,15,111,0
S046,2026-05-03,Sunday,16,95,0
S046,2026-05-03,Sunday,17,233,1
S046,2026-05-03,Sunday,18,214,1
S046,2026-05-03,Sunday,19,240,1
S046,2026-05-03,Sunday,20,240,1
S046,2026-05-03,Sunday,21,124,0
S046,2026-05-04,Monday,8,87,0
S046,2026-05-04,Monday,9,62,0
S046,2026-05-04,Monday,10,80,0
S046,2026-05-04,Monday,11,100,0
S046,2026-05-04,Monday,12,103,0
S046,2026-05-04,Monday,13,70,0
S046,2026-05-04,Monday,14,64,0
S046,2026-05-04,Monday,15,79,0
S046,2026-05-04,Monday,16,110,0
S046,2026-05-04,Monday,17,161,1
S046,2026-05-04,Monday,18,159,1
S046,2026-05-04,Monday,19,167,1
S046,2026-05-04,Monday,20,171,1
S046,2026-05-04,Monday,21,105,0
S046,2026-05-05,Tuesday,8,77,0
S046,2026-05-05,Tuesday,9,89,0
S046,2026-05-05,Tuesday,10,74,0
S046,2026-05-05,Tuesday,11,79,0
S046,2026-05-05,Tuesday,12,80,0
S046,2026-05-05,Tuesday,13,99,0
S046,2026-05-05,Tuesday,14,100,0
S046,2026-05-05,Tuesday,15,78,0
S046,2026-05-05,Tuesday,16,62,0
S046,2026-05-05,Tuesday,17,149,1
S046,2026-05-05,Tuesday,18,147,1
S046,2026-05-05,Tuesday,19,152,1
S046,2026-05-05,Tuesday,20,170,1
S046,2026-05-05,Tuesday,21,87,0
S046,2026-05-06,Wednesday,8,70,0
S046,2026-05-06,Wednesday,9,62,0
S046,2026-05-06,Wednesday,10,60,0
S046,2026-05-06,Wednesday,11,71,0
S046,2026-05-06,Wednesday,12,97,0
S046,2026-05-06,Wednesday,13,69,0
S046,2026-05-06,Wednesday,14,103,0
S046,2026-05-06,Wednesday,15,66,0
S046,2026-05-06,Wednesday,16,71,0
S046,2026-05-06,Wednesday,17,153,1
S046,2026-05-06,Wednesday,18,155,1
S046,2026-05-06,Wednesday,19,147,1
S046,2026-05-06,Wednesday,20,161,1
S046,2026-05-06,Wednesday,21,73,0
S046,2026-05-07,Thursday,8,58,0
S046,2026-05-07,Thursday,9,47,0
S046,2026-05-07,Thursday,10,54,0
S046,2026-05-07,Thursday,11,98,0
S046,2026-05-07,Thursday,12,59,0
S046,2026-05-07,Thursday,13,105,0
S046,2026-05-07,Thursday,14,79,0
S046,2026-05-07,Thursday,15,61,0
S046,2026-05-07,Thursday,16,89,0
S046,2026-05-07,Thursday,17,157,1
S046,2026-05-07,Thursday,18,153,1
S046,2026-05-07,Thursday,19,175,1
S046,2026-05-07,Thursday,20,165,1
S046,2026-05-07,Thursday,21,49,0
S046,2026-05-08,Friday,8,100,0
S046,2026-05-08,Friday,9,53,0
S046,2026-05-08,Friday,10,56,0
S046,2026-05-08,Friday,11,74,0
S046,2026-05-08,Friday,12,52,0
S046,2026-05-08,Friday,13,61,0
S046,2026-05-08,Friday,14,90,0
S046,2026-05-08,Friday,15,70,0
S046,2026-05-08,Friday,16,52,0
S046,2026-05-08,Friday,17,176,1
S046,2026-05-08,Friday,18,177,1
S046,2026-05-08,Friday,19,147,1
S046,2026-05-08,Friday,20,178,1
S046,2026-05-08,Friday,21,72,0
S046,2026-05-09,Saturday,8,115,0
S046,2026-05-09,Saturday,9,115,0
S046,2026-05-09,Saturday,10,100,0
S046,2026-05-09,Saturday,11,161,0
S046,2026-05-09,Saturday,12,86,0
S046,2026-05-09,Saturday,13,116,0
S046,2026-05-09,Saturday,14,138,0
S046,2026-05-09,Saturday,15,143,0
S046,2026-05-09,Saturday,16,86,0
S046,2026-05-09,Saturday,17,228,1
S046,2026-05-09,Saturday,18,224,1
S046,2026-05-09,Saturday,19,252,1
S046,2026-05-09,Saturday,20,241,1
S046,2026-05-09,Saturday,21,123,0
S047,2026-05-03,Sunday,8,66,0
S047,2026-05-03,Sunday,9,139,0
S047,2026-05-03,Sunday,10,84,0
S047,2026-05-03,Sunday,11,72,0
S047,2026-05-03,Sunday,12,124,0
S047,2026-05-03,Sunday,13,79,0
S047,2026-05-03,Sunday,14,117,0
S047,2026-05-03,Sunday,15,119,0
S047,2026-05-03,Sunday,16,130,0
S047,2026-05-03,Sunday,17,255,1
S047,2026-05-03,Sunday,18,255,1
S047,2026-05-03,Sunday,19,241,1
S047,2026-05-03,Sunday,20,220,1
S047,2026-05-03,Sunday,21,65,0
S047,2026-05-04,Monday,8,93,0
S047,2026-05-04,Monday,9,50,0
S047,2026-05-04,Monday,10,102,0
S047,2026-05-04,Monday,11,54,0
S047,2026-05-04,Monday,12,59,0
S047,2026-05-04,Monday,13,88,0
S047,2026-05-04,Monday,14,110,0
S047,2026-05-04,Monday,15,94,0
S047,2026-05-04,Monday,16,100,0
S047,2026-05-04,Monday,17,145,1
S047,2026-05-04,Monday,18,170,1
S047,2026-05-04,Monday,19,152,1
S047,2026-05-04,Monday,20,160,1
S047,2026-05-04,Monday,21,75,0
S047,2026-05-05,Tuesday,8,113,0
S047,2026-05-05,Tuesday,9,47,0
S047,2026-05-05,Tuesday,10,113,0
S047,2026-05-05,Tuesday,11,61,0
S047,2026-05-05,Tuesday,12,87,0
S047,2026-05-05,Tuesday,13,101,0
S047,2026-05-05,Tuesday,14,50,0
S047,2026-05-05,Tuesday,15,95,0
S047,2026-05-05,Tuesday,16,57,0
S047,2026-05-05,Tuesday,17,177,1
S047,2026-05-05,Tuesday,18,155,1
S047,2026-05-05,Tuesday,19,176,1
S047,2026-05-05,Tuesday,20,177,1
S047,2026-05-05,Tuesday,21,59,0
S047,2026-05-06,Wednesday,8,44,0
S047,2026-05-06,Wednesday,9,67,0
S047,2026-05-06,Wednesday,10,101,0
S047,2026-05-06,Wednesday,11,93,0
S047,2026-05-06,Wednesday,12,79,0
S047,2026-05-06,Wednesday,13,86,0
S047,2026-05-06,Wednesday,14,48,0
S047,2026-05-06,Wednesday,15,50,0
S047,2026-05-06,Wednesday,16,85,0
S047,2026-05-06,Wednesday,17,168,1
S047,2026-05-06,Wednesday,18,165,1
S047,2026-05-06,Wednesday,19,171,1
S047,2026-05-06,Wednesday,20,170,1
S047,2026-05-06,Wednesday,21,83,0
S047,2026-05-07,Thursday,8,90,0
S047,2026-05-07,Thursday,9,92,0
S047,2026-05-07,Thursday,10,71,0
S047,2026-05-07,Thursday,11,82,0
S047,2026-05-07,Thursday,12,101,0
S047,2026-05-07,Thursday,13,101,0
S047,2026-05-07,Thursday,14,51,0
S047,2026-05-07,Thursday,15,72,0
S047,2026-05-07,Thursday,16,68,0
S047,2026-05-07,Thursday,17,174,1
S047,2026-05-07,Thursday,18,177,1
S047,2026-05-07,Thursday,19,151,1
S047,2026-05-07,Thursday,20,174,1
S047,2026-05-07,Thursday,21,70,0
S047,2026-05-08,Friday,8,93,0
S047,2026-05-08,Friday,9,75,0
S047,2026-05-08,Friday,10,49,0
S047,2026-05-08,Friday,11,50,0
S047,2026-05-08,Friday,12,99,0
S047,2026-05-08,Friday,13,45,0
S047,2026-05-08,Friday,14,77,0
S047,2026-05-08,Friday,15,63,0
S047,2026-05-08,Friday,16,63,0
S047,2026-05-08,Friday,17,171,1
S047,2026-05-08,Friday,18,167,1
S047,2026-05-08,Friday,19,152,1
S047,2026-05-08,Friday,20,174,1
S047,2026-05-08,Friday,21,93,0
S047,2026-05-09,Saturday,8,71,0
S047,2026-05-09,Saturday,9,119,0
S047,2026-05-09,Saturday,10,90,0
S047,2026-05-09,Saturday,11,110,0
S047,2026-05-09,Saturday,12,82,0
S047,2026-05-09,Saturday,13,111,0
S047,2026-05-09,Saturday,14,166,0
S047,2026-05-09,Saturday,15,128,0
S047,2026-05-09,Saturday,16,78,0
S047,2026-05-09,Saturday,17,254,1
S047,2026-05-09,Saturday,18,238,1
S047,2026-05-09,Saturday,19,224,1
S047,2026-05-09,Saturday,20,214,1
S047,2026-05-09,Saturday,21,119,0
S048,2026-05-03,Sunday,8,127,0
S048,2026-05-03,Sunday,9,70,0
S048,2026-05-03,Sunday,10,121,0
S048,2026-05-03,Sunday,11,138,0
S048,2026-05-03,Sunday,12,152,0
S048,2026-05-03,Sunday,13,80,0
S048,2026-05-03,Sunday,14,134,0
S048,2026-05-03,Sunday,15,66,0
S048,2026-05-03,Sunday,16,64,0
S048,2026-05-03,Sunday,17,235,1
S048,2026-05-03,Sunday,18,222,1
S048,2026-05-03,Sunday,19,246,1
S048,2026-05-03,Sunday,20,237,1
S048,2026-05-03,Sunday,21,89,0
S048,2026-05-04,Monday,8,80,0
S048,2026-05-04,Monday,9,102,0
S048,2026-05-04,Monday,10,51,0
S048,2026-05-04,Monday,11,59,0
S048,2026-05-04,Monday,12,84,0
S048,2026-05-04,Monday,13,60,0
S048,2026-05-04,Monday,14,50,0
S048,2026-05-04,Monday,15,43,0
S048,2026-05-04,Monday,16,86,0
S048,2026-05-04,Monday,17,157,1
S048,2026-05-04,Monday,18,174,1
S048,2026-05-04,Monday,19,149,1
S048,2026-05-04,Monday,20,163,1
S048,2026-05-04,Monday,21,48,0
S048,2026-05-05,Tuesday,8,56,0
S048,2026-05-05,Tuesday,9,82,0
S048,2026-05-05,Tuesday,10,93,0
S048,2026-05-05,Tuesday,11,53,0
S048,2026-05-05,Tuesday,12,58,0
S048,2026-05-05,Tuesday,13,72,0
S048,2026-05-05,Tuesday,14,49,0
S048,2026-05-05,Tuesday,15,85,0
S048,2026-05-05,Tuesday,16,86,0
S048,2026-05-05,Tuesday,17,155,1
S048,2026-05-05,Tuesday,18,160,1
S048,2026-05-05,Tuesday,19,158,1
S048,2026-05-05,Tuesday,20,164,1
S048,2026-05-05,Tuesday,21,85,0
S048,2026-05-06,Wednesday,8,87,0
S048,2026-05-06,Wednesday,9,60,0
S048,2026-05-06,Wednesday,10,85,0
S048,2026-05-06,Wednesday,11,103,0
